customer_id,recency,frequency,monetary,tenure,aov,avg_inter_purchase_time,target_revenue,dataset_type
901,28,12,1099.44,447,91.62,38.09090909090909,87.91,train
902,181,3,63.49,198,21.163333333333334,8.5,21.86,train
903,4,47,9094.78,452,193.50595744680854,9.73913043478261,1730.6299999999999,train
904,80,8,467.99,443,58.49875,51.857142857142854,53.42,train
905,212,4,43.47,454,10.8675,80.66666666666667,0.0,train
906,9,34,8113.71,453,238.6385294117647,13.454545454545455,2245.77,train
907,72,1,60.52,72,60.52,0.0,119.75999999999999,train
908,3,38,6267.53,445,164.935,11.945945945945946,1287.84,train
909,226,2,109.39999999999999,289,54.699999999999996,63.0,0.0,train
910,11,3,230.55,164,76.85000000000001,76.5,0.0,train
911,19,26,3270.72,448,125.79692307692306,17.16,565.9699999999999,train
912,17,9,541.92,367,60.21333333333333,43.75,210.47000000000003,train
913,102,8,447.55,363,55.94375,37.285714285714285,332.81,train
914,86,4,162.92000000000002,387,40.730000000000004,100.33333333333333,91.07,train
915,235,2,102.19999999999999,436,51.099999999999994,201.0,0.0,train
916,18,2,21.73,156,10.865,138.0,0.0,train
917,45,21,5067.03,460,241.28714285714284,20.75,208.14,train
918,11,19,2808.89,402,147.83631578947367,21.72222222222222,324.31,train
920,30,5,371.5,425,74.3,98.75,157.3,train
921,40,4,260.96999999999997,243,65.24249999999999,67.66666666666667,0.0,train
922,5,18,1509.83,408,83.87944444444445,23.705882352941178,0.0,train
923,9,7,732.8299999999999,433,104.68999999999998,70.66666666666667,214.08,train
924,257,1,57.53,257,57.53,0.0,0.0,train
925,4,68,16954.41,449,249.3295588235294,6.641791044776119,3086.85,train
926,17,3,42.339999999999996,260,14.113333333333332,121.5,28.810000000000002,train
927,3,47,10542.2,457,224.3021276595745,9.869565217391305,2381.96,train
928,13,9,1343.02,374,149.22444444444443,45.125,433.62,train
929,116,2,217.69,211,108.845,95.0,0.0,train
930,64,4,55.61,445,13.9025,127.0,46.17,train
931,6,7,1159.54,429,165.64857142857142,70.5,0.0,train
932,3,4,221.97,381,55.4925,126.0,129.91,train
933,3,1,35.78,3,35.78,0.0,40.98,train
934,24,11,752.8299999999999,421,68.43909090909091,39.7,355.29,train
935,109,4,57.26,340,14.315,77.0,0.0,train
936,19,4,127.53,439,31.8825,140.0,0.0,train
937,15,55,12248.63,453,222.70236363636363,8.11111111111111,2183.88,train
938,4,15,1340.97,304,89.398,21.428571428571427,243.2,train
939,61,3,171.87,395,57.29,167.0,0.0,train
940,37,12,842.8,407,70.23333333333333,33.63636363636363,75.98,train
941,408,1,68.41,408,68.41,0.0,76.53,train
942,66,2,106.60000000000001,123,53.300000000000004,57.0,59.0,train
943,16,21,2694.94,417,128.3304761904762,20.05,231.55,train
944,77,4,160.56,219,40.14,47.333333333333336,0.0,train
945,27,4,165.13,270,41.2825,81.0,39.53,train
946,103,8,220.73,459,27.59125,50.857142857142854,49.66,train
947,49,16,1429.46,419,89.34125,24.666666666666668,197.82,train
948,3,29,3005.01,453,103.62103448275863,16.071428571428573,349.26,train
949,172,8,412.67,443,51.58375,38.714285714285715,0.0,train
950,38,13,867.73,435,66.74846153846154,33.083333333333336,0.0,train
951,130,3,133.55,427,44.51666666666667,148.5,0.0,train
952,34,7,247.44,266,35.348571428571425,38.666666666666664,0.0,train
953,191,3,195.45999999999998,458,65.15333333333332,133.5,0.0,train
954,0,43,7734.07,454,179.8620930232558,10.80952380952381,2195.85,train
955,358,1,31.11,358,31.11,0.0,110.55,train
956,16,56,10827.52,424,193.34857142857143,7.418181818181818,3286.98,train
957,207,3,93.49000000000001,428,31.163333333333338,110.5,33.17,train
958,33,20,1386.54,459,69.327,22.42105263157895,345.7,train
959,1,15,862.37,422,57.49133333333334,30.071428571428573,0.0,train
960,129,1,50.66,129,50.66,0.0,0.0,train
961,34,7,218.45,457,31.207142857142856,70.5,0.0,train
962,33,14,1139.0,408,81.35714285714286,28.846153846153847,157.95,train
963,15,11,1068.82,418,97.16545454545454,40.3,171.9,train
964,112,3,212.26999999999998,392,70.75666666666666,140.0,0.0,train
965,11,8,1015.4200000000001,400,126.92750000000001,55.57142857142857,100.84,train
966,184,5,178.7,453,35.739999999999995,67.25,0.0,train
967,90,1,15.65,90,15.65,0.0,0.0,train
968,131,8,791.29,455,98.91125,46.285714285714285,0.0,train
969,1,58,9294.78,453,160.25482758620691,7.9298245614035086,2216.4700000000003,train
970,34,23,1655.8899999999999,449,71.99521739130434,18.863636363636363,95.74,train
971,4,68,15581.38,444,229.13794117647058,6.567164179104478,3928.6800000000003,train
972,41,10,1095.25,418,109.525,41.888888888888886,118.73,train
973,141,2,92.12,344,46.06,203.0,67.66,train
974,104,5,288.99,263,57.798,39.75,0.0,train
975,90,5,322.95,352,64.59,65.5,0.0,train
976,2,8,99.82000000000001,429,12.477500000000001,61.0,44.57,train
977,17,30,5300.53,444,176.6843333333333,14.724137931034482,1991.93,train
978,80,17,2579.34,438,151.7258823529412,22.375,876.78,train
979,12,23,2323.27,449,101.01173913043478,19.863636363636363,0.0,train
980,41,3,117.71000000000001,338,39.23666666666667,148.5,0.0,train
981,61,40,7249.92,452,181.248,10.025641025641026,1887.87,train
982,10,5,292.98,416,58.596000000000004,101.5,75.85,train
983,11,34,6549.45,436,192.63088235294117,12.878787878787879,1625.92,train
984,9,14,1204.42,459,86.03,34.61538461538461,95.28,train
985,9,4,251.86,391,62.965,127.33333333333333,0.0,train
986,90,15,1927.55,456,128.50333333333333,26.142857142857142,660.29,train
987,4,28,6105.0199999999995,457,218.03642857142856,16.77777777777778,1963.06,train
988,60,1,39.36,60,39.36,0.0,0.0,train
989,1,20,3034.57,426,151.7285,22.36842105263158,188.49,train
990,56,1,49.47,56,49.47,0.0,26.26,train
991,0,7,388.76,386,55.537142857142854,64.33333333333333,32.09,train
992,19,4,149.95,243,37.4875,74.66666666666667,0.0,train
993,10,8,777.52,446,97.19,62.285714285714285,308.4,train
994,18,4,130.34,318,32.585,100.0,36.59,train
995,88,6,502.03,433,83.67166666666667,69.0,66.65,train
996,6,17,746.2,460,43.89411764705883,28.375,92.86,train
997,74,8,280.40999999999997,428,35.051249999999996,50.57142857142857,39.18,train
998,13,6,398.63,379,66.43833333333333,73.2,56.93,train
999,13,12,1206.78,336,100.565,29.363636363636363,230.15,train
1000,101,7,992.12,446,141.73142857142858,57.5,469.21,train
1001,347,2,103.28,388,51.64,41.0,0.0,train
1002,33,3,166.58,157,55.52666666666667,62.0,0.0,train
1003,51,8,981.85,359,122.73125,44.0,351.75,train
1004,88,4,102.94,388,25.735,100.0,0.0,train
1005,13,57,8646.47,456,151.69245614035086,7.910714285714286,1683.73,train
1006,43,16,1569.31,423,98.081875,25.333333333333332,0.0,train
1007,139,7,834.86,446,119.26571428571428,51.166666666666664,93.96,train
1008,0,66,12963.58,456,196.41787878787878,7.015384615384615,1935.01,train
1009,4,6,568.44,213,94.74000000000001,41.8,242.86,train
1010,180,2,50.67,235,25.335,55.0,0.0,train
1011,2,48,8515.28,436,177.40166666666667,9.23404255319149,1071.37,train
1012,38,15,1577.5800000000002,444,105.17200000000001,29.0,144.0,train
1014,20,9,335.28000000000003,413,37.25333333333334,49.125,43.19,train
1016,33,7,247.8,287,35.4,42.333333333333336,36.32,train
1017,181,2,154.79000000000002,227,77.39500000000001,46.0,0.0,train
1018,56,6,663.27,432,110.545,75.2,208.16,train
1020,214,8,646.51,454,80.81375,34.285714285714285,90.79,train
1021,212,3,213.5,386,71.16666666666667,87.0,0.0,train
1022,15,21,1371.14,453,65.29238095238095,21.9,333.36,train
1023,3,79,9939.01,458,125.81025316455697,5.833333333333333,1622.62,train
1024,293,3,173.61999999999998,435,57.87333333333333,71.0,0.0,train
1025,208,2,249.95,337,124.975,129.0,0.0,train
1026,28,14,1594.16,431,113.86857142857143,31.0,611.76,train
1027,130,2,162.8,308,81.4,178.0,310.44,train
1028,219,1,45.66,219,45.66,0.0,66.63,train
1029,9,65,14925.35,430,229.62076923076924,6.578125,2955.02,train
1030,30,10,743.3,447,74.33,46.333333333333336,0.0,train
1031,12,16,2173.52,451,135.845,29.266666666666666,108.08,train
1032,27,19,776.22,423,40.85368421052632,22.0,29.42,train
1033,6,20,1988.88,456,99.444,23.68421052631579,452.5,train
1034,62,7,290.52,377,41.50285714285714,52.5,49.79,train
1035,1,50,12491.48,460,249.8296,9.36734693877551,1947.95,train
1036,78,14,1680.17,428,120.01214285714286,26.923076923076923,151.81,train
1037,10,62,12105.27,446,195.24629032258065,7.147540983606557,2307.31,train
1038,25,59,11824.73,450,200.41915254237287,7.327586206896552,1612.84,train
1039,25,6,480.16,456,80.02666666666667,86.2,199.09,train
1040,78,13,3329.1,442,256.0846153846154,30.333333333333332,1379.8600000000001,train
1041,26,33,4412.61,447,133.71545454545455,13.15625,637.05,train
1042,9,23,3962.53,444,172.28391304347826,19.772727272727273,1164.73,train
1043,68,3,83.78,341,27.926666666666666,136.5,20.88,train
1044,41,9,355.17,431,39.46333333333334,48.75,50.97,train
1045,23,2,205.34,299,102.67,276.0,93.73,train
1046,90,7,256.67,293,36.667142857142856,33.833333333333336,59.63,train
1047,28,20,5553.29,401,277.6645,19.63157894736842,1826.12,train
1048,246,4,154.87,425,38.7175,59.666666666666664,79.94,train
1049,9,3,232.29,211,77.42999999999999,101.0,67.91,train
1050,73,9,847.49,447,94.16555555555556,46.75,0.0,train
1051,20,14,1223.58,446,87.39857142857143,32.76923076923077,214.66,train
1052,69,7,552.11,456,78.87285714285714,64.5,105.57,train
1053,127,6,313.94,379,52.32333333333333,50.4,0.0,train
1054,36,2,79.38,111,39.69,75.0,38.73,train
1055,1,6,197.75,387,32.958333333333336,77.2,32.31,train
1056,6,13,576.14,447,44.318461538461534,36.75,150.07,train
1057,137,3,147.3,363,49.1,113.0,94.44,train
1058,6,9,1490.19,384,165.57666666666668,47.25,455.45,train
1059,167,2,57.25,399,28.625,232.0,67.12,train
1060,22,7,371.11,279,53.01571428571429,42.833333333333336,0.0,train
1061,108,4,176.61,253,44.1525,48.333333333333336,0.0,train
1062,210,1,32.2,210,32.2,0.0,0.0,train
1063,48,6,319.24,406,53.20666666666667,71.6,48.95,train
1064,6,39,5472.68,457,140.3251282051282,11.868421052631579,928.64,train
1065,11,8,496.98,245,62.1225,33.42857142857143,85.06,train
1066,253,2,104.44,381,52.22,128.0,0.0,train
1067,57,4,241.48000000000002,444,60.370000000000005,129.0,88.22,train
1068,141,3,94.1,410,31.366666666666664,134.5,0.0,train
1069,17,25,2555.26,458,102.2104,18.375,329.82,train
1070,8,6,490.77,442,81.795,86.8,0.0,train
1071,5,67,10942.83,455,163.32582089552238,6.818181818181818,1702.5900000000001,train
1072,197,1,56.7,197,56.7,0.0,55.08,train
1073,14,36,7379.7,459,204.99166666666667,12.714285714285714,1824.7,train
1074,94,5,364.28,418,72.856,81.0,0.0,train
1075,200,3,251.59,365,83.86333333333333,82.5,0.0,train
1076,10,33,8669.83,440,262.72212121212124,13.4375,3135.54,train
1077,15,13,1865.6399999999999,458,143.51076923076923,36.916666666666664,388.31,train
1078,5,4,215.42,408,53.855,134.33333333333334,43.59,train
1079,148,2,105.25999999999999,280,52.629999999999995,132.0,108.6,train
1080,12,46,9952.58,458,216.3604347826087,9.911111111111111,2203.92,train
1081,15,50,13107.51,449,262.1502,8.857142857142858,1841.88,train
1082,0,16,1865.78,416,116.61125,27.733333333333334,549.01,train
1083,112,9,619.89,448,68.87666666666667,42.0,58.34,train
1084,32,6,579.8100000000001,422,96.635,78.0,0.0,train
1085,17,33,4007.58,456,121.44181818181818,13.71875,788.79,train
1086,17,13,1347.74,333,103.6723076923077,26.333333333333332,537.24,train
1087,30,12,1161.18,370,96.765,30.90909090909091,423.8,train
1088,87,6,523.59,429,87.265,68.4,87.09,train
1089,3,54,11496.74,437,212.90259259259258,8.18867924528302,3461.01,train
1090,56,5,279.11,133,55.822,19.25,0.0,train
1091,5,4,136.11,452,34.0275,149.0,0.0,train
1092,57,12,1215.18,415,101.265,32.54545454545455,502.09000000000003,train
1093,118,3,269.93,327,89.97666666666667,104.5,125.47,train
1094,4,41,6661.54,459,162.47658536585365,11.375,1135.81,train
1095,87,5,194.68,350,38.936,65.75,0.0,train
1096,13,28,5469.2,455,195.32857142857142,16.37037037037037,1174.52,train
1097,11,15,1428.8400000000001,410,95.25600000000001,28.5,525.43,train
1098,101,4,243.47,459,60.8675,119.33333333333333,0.0,train
1099,3,7,920.12,212,131.44571428571427,34.833333333333336,201.28,train
1100,6,8,361.05,343,45.13125,48.142857142857146,0.0,train
1101,384,2,88.34,460,44.17,76.0,0.0,train
1102,130,8,478.69,342,59.83625,30.285714285714285,0.0,train
1103,202,3,216.68,433,72.22666666666667,115.5,0.0,train
1104,23,3,180.94,184,60.31333333333333,80.5,155.32,train
1105,444,1,48.14,444,48.14,0.0,77.45,train
1106,365,1,60.55,365,60.55,0.0,0.0,train
1107,9,5,342.46,251,68.49199999999999,60.5,0.0,train
1108,154,1,81.16,154,81.16,0.0,141.77,train
1109,113,8,491.15,394,61.39375,40.142857142857146,142.13,train
1110,6,55,9399.86,460,170.90654545454547,8.407407407407407,1613.45,train
1111,8,14,1971.3899999999999,458,140.8135714285714,34.61538461538461,724.09,train
1112,0,8,316.55,351,39.56875,50.142857142857146,0.0,train
1113,165,5,228.51999999999998,374,45.70399999999999,52.25,46.6,train
1114,25,8,765.57,458,95.69625,61.857142857142854,815.83,train
1115,1,7,580.38,358,82.91142857142857,59.5,120.86,train
1116,9,27,6336.68,446,234.69185185185185,16.807692307692307,433.89,train
1117,13,8,340.96,419,42.62,58.0,0.0,train
1118,2,51,10516.43,442,206.20450980392158,8.8,1227.74,train
1119,20,3,118.77,170,39.589999999999996,75.0,0.0,train
1120,6,12,1702.64,458,141.88666666666668,41.09090909090909,424.95,train
1121,15,6,406.01,457,67.66833333333334,88.4,0.0,train
1122,66,8,315.01,451,39.37625,55.0,0.0,train
1123,11,11,1383.86,316,125.80545454545454,30.5,328.11,train
1124,3,6,347.88,332,57.98,65.8,0.0,train
1125,3,11,661.74,386,60.158181818181816,38.3,53.13,train
1126,194,1,63.34,194,63.34,0.0,0.0,train
1127,11,5,241.41,456,48.282,111.25,0.0,train
1128,0,6,187.37,445,31.228333333333335,89.0,0.0,train
1129,24,23,4862.11,438,211.3960869565217,18.818181818181817,1084.52,train
1130,24,37,7522.2,453,203.3027027027027,11.916666666666666,1499.28,train
1131,162,1,82.38,162,82.38,0.0,113.89,train
1132,22,10,495.64,402,49.564,42.22222222222222,39.69,train
1133,91,2,98.84,447,49.42,356.0,110.88,train
1134,228,6,530.72,458,88.45333333333333,46.0,0.0,train
1135,77,5,249.81,375,49.962,74.5,0.0,train
1136,15,5,329.97,368,65.994,88.25,0.0,train
1137,52,12,1205.15,453,100.42916666666667,36.45454545454545,65.51,train
1138,4,27,5574.19,455,206.45148148148147,17.346153846153847,395.46000000000004,train
1139,6,20,2703.49,460,135.1745,23.894736842105264,626.8,train
1140,135,8,755.31,453,94.41375,45.42857142857143,420.55,train
1141,14,25,3831.08,429,153.2432,17.291666666666668,192.1,train
1142,17,4,250.99,221,62.7475,68.0,67.86,train
1143,355,3,113.94999999999999,451,37.98333333333333,48.0,0.0,train
1144,18,8,1006.27,406,125.78375,55.42857142857143,830.49,train
1145,3,16,1784.58,439,111.53625,29.066666666666666,842.31,train
1146,106,5,302.92,434,60.584,82.0,137.05,train
1147,1,70,16149.7,458,230.71,6.6231884057971016,2140.17,train
1148,4,20,1907.03,445,95.3515,23.210526315789473,842.1800000000001,train
1149,4,5,221.42000000000002,239,44.284000000000006,58.75,0.0,train
1150,19,14,1308.43,452,93.45928571428571,33.30769230769231,232.49,train
1151,9,17,1527.29,436,89.84058823529412,26.6875,94.28,train
1152,107,6,404.29999999999995,449,67.38333333333333,68.4,74.56,train
1153,15,8,335.98,404,41.9975,55.57142857142857,0.0,train
1154,31,2,113.91999999999999,173,56.959999999999994,142.0,0.0,train
1155,57,9,905.51,424,100.61222222222221,45.875,0.0,train
1156,6,22,2632.66,455,119.66636363636363,21.38095238095238,340.38,train
1157,286,2,137.70999999999998,379,68.85499999999999,93.0,51.13,train
1158,11,16,1008.6,437,63.0375,28.4,270.02,train
1159,6,29,4481.6,442,154.53793103448277,15.571428571428571,1000.6,train
1160,266,5,218.91,402,43.782,34.0,0.0,train
1161,1,5,225.21,445,45.042,111.0,0.0,train
1162,2,4,213.63,434,53.4075,144.0,60.46,train
1163,62,11,1442.45,426,131.13181818181818,36.4,597.17,train
1164,61,4,324.31,245,81.0775,61.333333333333336,0.0,train
1165,114,2,109.91,272,54.955,158.0,0.0,train
1166,27,9,1177.29,450,130.81,52.875,427.27,train
1168,18,18,3031.57,438,168.42055555555555,24.705882352941178,392.1,train
1169,1,48,9573.1,457,199.43958333333333,9.702127659574469,2151.7799999999997,train
1170,72,3,135.63,172,45.21,50.0,0.0,train
1171,55,25,3591.57,442,143.6628,16.125,360.24,train
1172,36,3,112.47,454,37.49,209.0,64.21,train
1173,242,2,202.72,242,101.36,0.0,0.0,train
1174,24,26,3405.93,445,130.9973076923077,16.84,377.94,train
1175,36,5,248.04999999999998,402,49.61,91.5,0.0,train
1176,69,19,2298.33,439,120.96473684210525,20.555555555555557,741.0,train
1177,279,3,237.34,416,79.11333333333333,68.5,104.74,train
1178,5,4,330.87,396,82.7175,130.33333333333334,0.0,train
1179,380,2,55.8,415,27.9,35.0,33.03,train
1180,24,4,347.15999999999997,303,86.78999999999999,93.0,0.0,train
1181,140,3,62.09,353,20.69666666666667,106.5,0.0,train
1182,1,21,2824.75,454,134.51190476190476,22.65,620.11,train
1183,28,11,1209.39,446,109.94454545454546,41.8,373.39,train
1184,389,1,23.21,389,23.21,0.0,0.0,train
1185,412,1,10.43,412,10.43,0.0,0.0,train
1186,60,5,195.52,397,39.104,84.25,0.0,train
1187,11,65,18002.8,459,276.9661538461538,7.0,3968.66,train
1188,2,26,3113.56,428,119.7523076923077,17.04,397.41,train
1189,40,4,165.76,349,41.44,103.0,39.01,train
1190,329,1,39.02,329,39.02,0.0,0.0,train
1191,15,23,2901.8,452,126.16521739130435,19.863636363636363,664.22,train
1192,90,4,321.82,457,80.455,122.33333333333333,178.51,train
1193,5,32,6046.24,456,188.945,14.548387096774194,2239.84,train
1194,63,8,238.61,338,29.82625,39.285714285714285,38.53,train
1195,0,5,199.35999999999999,421,39.872,105.25,30.61,train
1196,9,7,278.44,428,39.777142857142856,69.83333333333333,0.0,train
1197,8,4,276.05,341,69.0125,111.0,0.0,train
1198,23,5,280.73,307,56.146,71.0,104.99,train
1199,295,2,64.97,404,32.485,109.0,0.0,train
1200,30,2,148.07999999999998,416,74.03999999999999,386.0,0.0,train
1201,2,54,9360.36,460,173.34,8.641509433962264,1308.97,train
1202,8,51,7946.96,450,155.8227450980392,8.84,2850.12,train
1203,0,3,214.7,439,71.56666666666666,219.5,0.0,train
1204,3,45,10800.77,442,240.01711111111112,9.977272727272727,3184.66,train
1205,26,6,614.3,416,102.38333333333333,78.0,375.57,train
1206,56,5,172.54,286,34.507999999999996,57.5,115.36,train
1207,5,5,244.19,382,48.838,94.25,34.73,train
1208,4,8,519.5699999999999,280,64.94624999999999,39.42857142857143,0.0,train
1209,3,12,1008.35,455,84.02916666666667,41.09090909090909,130.74,train
1210,17,23,1758.61,451,76.46130434782609,19.727272727272727,170.93,train
1211,32,11,1183.7,460,107.60909090909091,42.8,0.0,train
1212,18,6,203.95,403,33.99166666666667,77.0,0.0,train
1213,7,20,1775.66,448,88.783,23.210526315789473,581.85,train
1214,0,13,1001.17,403,77.01307692307692,33.583333333333336,347.22,train
1215,16,18,1912.45,437,106.24722222222222,24.764705882352942,250.52,train
1216,439,1,66.76,439,66.76,0.0,41.67,train
1217,41,10,739.78,430,73.978,43.22222222222222,228.06,train
1218,86,6,250.71,454,41.785000000000004,73.6,71.47,train
1219,105,1,24.95,105,24.95,0.0,0.0,train
1220,15,5,401.78,383,80.356,92.0,87.27,train
1221,7,12,973.89,404,81.1575,36.09090909090909,0.0,train
1222,89,16,687.57,358,42.973125,17.933333333333334,136.75,train
1223,13,4,235.43,362,58.8575,116.33333333333333,62.94,train
1224,30,13,972.96,441,74.84307692307692,34.25,283.62,train
1225,238,2,160.09,441,80.045,203.0,0.0,train
1226,10,22,5027.32,435,228.51454545454544,20.238095238095237,1094.2,train
1227,62,10,891.76,448,89.176,42.888888888888886,66.53,train
1228,2,15,946.06,415,63.07066666666666,29.5,56.07,train
1229,280,1,28.75,280,28.75,0.0,0.0,train
1230,68,4,189.82999999999998,317,47.457499999999996,83.0,0.0,train
1231,37,7,845.76,434,120.82285714285715,66.16666666666667,355.4,train
1232,2,38,7523.9400000000005,453,197.99842105263158,12.18918918918919,1424.21,train
1233,108,3,218.67,451,72.89,171.5,0.0,train
1234,129,4,111.53,441,27.8825,104.0,38.23,train
1235,48,12,1334.37,430,111.19749999999999,34.72727272727273,115.72,train
1236,16,2,43.79,226,21.895,210.0,0.0,train
1237,29,7,355.44,433,50.777142857142856,67.33333333333333,0.0,train
1238,424,1,61.43,424,61.43,0.0,58.66,train
1239,36,21,1703.08,441,81.09904761904761,20.25,47.46,train
1240,20,3,133.57,416,44.52333333333333,198.0,42.0,train
1241,12,43,8420.68,458,195.82976744186047,10.619047619047619,1219.92,train
1243,193,6,445.19,435,74.19833333333334,48.4,60.92,train
1244,8,8,337.13,447,42.14125,62.714285714285715,0.0,train
1245,130,2,131.17000000000002,287,65.58500000000001,157.0,0.0,train
1246,29,8,528.83,432,66.10375,57.57142857142857,0.0,train
1247,101,4,206.05,362,51.5125,87.0,0.0,train
1248,251,4,306.12,344,76.53,31.0,0.0,train
1249,16,17,1722.95,434,101.35000000000001,26.125,187.35,train
1250,16,26,4741.35,452,182.3596153846154,17.44,1375.88,train
1251,79,3,169.64,248,56.54666666666666,84.5,46.45,train
1252,8,57,6528.63,450,114.53736842105263,7.892857142857143,1382.52,train
1253,49,11,845.62,457,76.87454545454545,40.8,303.84,train
1254,107,4,255.3,384,63.825,92.33333333333333,63.9,train
1255,6,39,9379.31,460,240.4951282051282,11.947368421052632,2082.09,train
1256,1,5,175.04000000000002,329,35.008,82.0,0.0,train
1257,25,4,244.35000000000002,435,61.087500000000006,136.66666666666666,128.9,train
1258,43,2,21.77,410,10.885,367.0,0.0,train
1259,35,4,383.53999999999996,203,95.88499999999999,56.0,0.0,train
1260,9,59,15321.32,457,259.6833898305085,7.724137931034483,2661.69,train
1261,242,3,201.13,374,67.04333333333334,66.0,0.0,train
1262,15,14,1735.99,443,123.99928571428572,32.92307692307692,139.48,train
1263,0,54,12837.26,430,237.72703703703704,8.11320754716981,2532.06,train
1264,10,46,9428.18,460,204.9604347826087,10.0,2525.75,train
1265,294,2,129.35,436,64.675,142.0,120.5,train
1266,66,3,149.72,434,49.906666666666666,184.0,0.0,train
1267,52,1,50.4,52,50.4,0.0,0.0,train
1268,24,9,549.43,420,61.047777777777775,49.5,0.0,train
1269,126,2,133.89,140,66.945,14.0,0.0,train
1271,2,8,533.14,440,66.6425,62.57142857142857,58.42,train
1272,14,23,3333.76,446,144.94608695652175,19.636363636363637,245.5,train
1273,332,2,100.07,374,50.035,42.0,47.0,train
1274,3,55,5370.09,457,97.638,8.407407407407407,1004.51,train
1275,51,7,166.63,414,23.804285714285715,60.5,0.0,train
1276,155,5,168.93,418,33.786,65.75,35.84,train
1277,337,1,46.31,337,46.31,0.0,0.0,train
1278,35,21,1747.17,449,83.19857142857143,20.7,278.75,train
1279,0,37,4031.42,456,108.9572972972973,12.666666666666666,1081.1100000000001,train
1280,16,25,5501.41,439,220.0564,17.625,873.06,train
1281,32,11,964.66,460,87.69636363636363,42.8,172.17,train
1283,6,10,1605.73,264,160.573,28.666666666666668,311.04999999999995,train
1284,63,3,231.52,426,77.17333333333333,181.5,0.0,train
1285,71,12,921.26,430,76.77166666666666,32.63636363636363,84.22,train
1286,16,2,75.25999999999999,58,37.629999999999995,42.0,0.0,train
1287,53,2,108.63999999999999,371,54.31999999999999,318.0,0.0,train
1288,43,10,709.73,433,70.973,43.333333333333336,345.83,train
1289,44,4,186.37,439,46.5925,131.66666666666666,89.53999999999999,train
1290,151,3,228.73,354,76.24333333333333,101.5,124.28999999999999,train
1291,35,33,6376.98,453,193.24181818181816,13.0625,1194.37,train
1292,26,58,9118.51,460,157.2156896551724,7.614035087719298,2160.55,train
1293,458,1,26.09,458,26.09,0.0,34.85,train
1294,42,5,617.25,255,123.45,53.25,0.0,train
1295,101,2,133.32,370,66.66,269.0,56.7,train
1296,3,48,10682.19,459,222.545625,9.702127659574469,2587.32,train
1297,0,11,1265.1399999999999,445,115.01272727272726,44.5,339.02,train
1298,5,19,2238.68,408,117.82526315789472,22.38888888888889,468.18,train
1299,124,2,119.42999999999999,243,59.714999999999996,119.0,0.0,train
1300,23,11,273.08,393,24.825454545454544,37.0,21.44,train
1301,8,14,1115.32,371,79.66571428571429,27.923076923076923,343.68,train
1302,27,15,2100.35,440,140.02333333333334,29.5,710.73,train
1304,39,56,11437.119999999999,458,204.2342857142857,7.618181818181818,1207.98,train
1305,11,10,1063.91,460,106.391,49.888888888888886,240.59,train
1306,52,19,2094.56,450,110.24,22.11111111111111,200.21,train
1307,39,41,6735.01,457,164.26853658536587,10.45,1012.1700000000001,train
1308,21,3,390.45,162,130.15,70.5,266.77,train
1309,36,26,4939.27,425,189.9719230769231,15.56,1101.47,train
1310,87,1,52.52,87,52.52,0.0,0.0,train
1311,14,13,1505.08,446,115.77538461538461,36.0,256.93,train
1312,85,5,326.09000000000003,360,65.218,68.75,66.52,train
1313,40,6,277.38,387,46.23,69.4,0.0,train
1314,4,27,6310.36,434,233.71703703703702,16.53846153846154,675.64,train
1315,37,4,354.94,423,88.735,128.66666666666666,58.92,train
1316,11,13,643.6899999999999,434,49.51461538461538,35.25,101.61,train
1317,164,4,167.76999999999998,444,41.942499999999995,93.33333333333333,0.0,train
1318,104,6,742.96,451,123.82666666666667,69.4,0.0,train
1319,5,25,5748.69,445,229.9476,18.333333333333332,693.7,train
1320,104,3,108.30000000000001,336,36.1,116.0,87.50999999999999,train
1321,269,3,189.54,453,63.18,92.0,0.0,train
1322,13,8,516.15,428,64.51875,59.285714285714285,0.0,train
1323,343,4,284.06,400,71.015,19.0,0.0,train
1324,2,14,1962.33,422,140.16642857142855,32.30769230769231,436.01,train
1325,24,4,216.45999999999998,309,54.114999999999995,95.0,112.03,train
1326,203,3,76.58,457,25.526666666666667,127.0,49.68,train
1327,97,5,136.44,404,27.288,76.75,0.0,train
1328,4,7,943.49,444,134.78428571428572,73.33333333333333,0.0,train
1329,0,51,8356.94,459,163.861568627451,9.18,689.82,train
1330,0,48,11566.34,458,240.96541666666667,9.74468085106383,3018.86,train
1331,24,36,9575.93,444,265.99805555555554,12.0,2386.17,train
1332,105,6,339.53,436,56.58833333333333,66.2,103.03,train
1333,3,5,390.75,414,78.15,102.75,59.37,train
1334,118,3,221.69,425,73.89666666666666,153.5,93.87,train
1335,59,4,211.23000000000002,247,52.807500000000005,62.666666666666664,0.0,train
1336,16,5,257.52,307,51.504,72.75,0.0,train
1337,137,1,46.85,137,46.85,0.0,0.0,train
1338,34,3,241.17000000000002,384,80.39,175.0,181.54,train
1339,38,12,1272.83,434,106.06916666666666,36.0,321.02,train
1341,12,26,3655.73,460,140.605,17.92,663.22,train
1342,99,9,263.18,326,29.242222222222225,28.375,42.96,train
1343,50,7,570.74,453,81.53428571428572,67.16666666666667,225.83,train
1344,4,30,4421.44,440,147.38133333333332,15.03448275862069,1832.73,train
1345,106,6,436.07,362,72.67833333333333,51.2,82.66,train
1346,258,5,307.9,459,61.58,50.25,90.78,train
